Household_ID,Year,GWBCODEJJJJ,GEMEENTE,WIJK,BUURT,ZONPV,ZONVERMOGEN31DEC,ELEK,ELEKTERUG,GESTINKH,BBIHJ,TYPHH31DEC,Energielabel,LIHE,LEKWI,LIHEZLEK
296,2022,10060101,1006,01,01,0,0,3271,471.1,34537,22071,ALONE,D,1,0,0
297,2022,10190203,1019,02,03,0,0,3882,183.2,25684,13301,ALONE,E,1,0,0
298,2022,10130105,1013,01,05,0,0,3826,585,33071,8165,FAMILY,E,0,0,0
299,2022,10180403,1018,04,03,0,0,3450,408.2,30176,5271,COUPLE,C,1,1,0
300,2022,10130405,1013,04,05,0,0,3012,654.4,14552,20736,ALONE,C,1,0,0
301,2022,10060304,1006,03,04,0,0,2918,952.4,16645,22382,COUPLE,B,1,1,0
302,2022,10000205,1000,02,05,0,0,3972,528.7,32004,9950,COUPLE,A,0,0,0
303,2022,10160301,1016,03,01,1,3143,3698,787.4,29887,13026,FAMILY,D,0,0,0
304,2022,10150401,1015,04,01,0,0,2968,753,21797,15375,ALONE,A,0,0,0
305,2022,10010505,1001,05,05,0,0,4173,921.8,23357,29502,COUPLE,E,0,0,0
306,2022,10110102,1011,01,02,1,4085,3083,214,41724,15521,FAMILY,D,0,0,0
307,2022,10030301,1003,03,01,0,0,2433,827.3,16386,7152,OTHER,B,0,1,0
308,2022,10010501,1001,05,01,0,0,2516,905.5,28956,5746,FAMILY,D,0,0,0
309,2022,10180401,1018,04,01,0,0,2319,392.8,19908,7710,ALONE,B,1,0,0
310,2022,10000101,1000,01,01,0,0,2954,313.8,19754,25112,FAMILY,C,0,0,0
311,2022,10130405,1013,04,05,0,0,4310,952,38154,19105,FAMILY,E,0,0,0
312,2022,10170304,1017,03,04,0,0,2475,627.6,33279,12236,FAMILY,D,0,0,0
313,2022,10090503,1009,05,03,0,0,3369,380.7,33082,0,FAMILY,B,0,0,0
314,2022,10020103,1002,01,03,0,0,2608,791.8,42308,8178,OTHER,E,1,0,0
315,2022,10160105,1016,01,05,1,3436,2965,304.5,22259,17751,ALONE,B,0,0,0
316,2022,10040303,1004,03,03,0,0,1840,176.4,30976,17817,ALONE,E,0,0,0
317,2022,10190103,1019,01,03,1,3667,3001,544,18861,17747,FAMILY,D,0,1,0
318,2022,10160401,1016,04,01,1,2759,3025,566.2,25902,4221,ALONE,D,0,0,1
319,2022,10190203,1019,02,03,0,0,3686,825.7,20638,16416,ALONE,F,0,0,0
320,2022,10090304,1009,03,04,0,0,3400,457,23121,7192,COUPLE,E,0,0,0
321,2022,10000304,1000,03,04,0,0,2121,814.6,29660,15015,FAMILY,A,0,0,0
322,2022,10110405,1011,04,05,1,4122,4175,311.3,14630,8857,ALONE,C,0,0,1
323,2022,10050101,1005,01,01,0,0,3389,575.4,62704,23563,FAMILY,F,1,0,0
324,2022,10110503,1011,05,03,0,0,3378,208.5,13319,17699,ALONE,A,0,0,0
325,2022,10110201,1011,02,01,0,0,3191,385.4,12002,13854,ALONE,D,0,1,0
326,2022,10160303,1016,03,03,0,0,2734,857.5,39302,26043,ALONE,E,0,0,0
327,2022,10100103,1010,01,03,1,3448,3396,216,32722,12020,ALONE,D,0,0,0
328,2022,10190303,1019,03,03,0,0,3628,810.2,30093,3679,FAMILY,E,0,0,0
329,2022,10110303,1011,03,03,0,0,1627,282.9,30157,23446,FAMILY,E,0,0,0
330,2022,10000301,1000,03,01,0,0,2715,34.5,21892,17017,FAMILY,D,0,0,0
331,2022,10060201,1006,02,01,0,0,2970,109.9,14063,12450,ALONE,E,0,0,0
332,2022,10180103,1018,01,03,1,2988,3430,745.9,22877,9850,COUPLE,D,0,0,0
333,2022,10100201,1010,02,01,0,0,4273,262.1,15700,19086,ALONE,C,0,0,0
334,2022,10090102,1009,01,02,1,3448,2505,654.1,35866,21509,ALONE,D,1,0,0
335,2022,10110201,1011,02,01,0,0,2751,699.2,20464,8866,COUPLE,E,0,0,1
336,2022,10020102,1002,01,02,0,0,2738,345.1,14577,19522,FAMILY,F,0,0,0
337,2022,10060404,1006,04,04,0,0,2478,474.9,18756,17004,ALONE,C,1,0,1
338,2022,10070104,1007,01,04,1,2627,2887,403.8,27077,8364,ALONE,C,0,0,0
339,2022,10050205,1005,02,05,1,2965,3893,947.3,16616,15030,OTHER,F,0,0,0
340,2022,10160402,1016,04,02,0,0,2251,319.9,14601,10626,COUPLE,D,0,1,0
341,2022,10010402,1001,04,02,0,0,3585,183.3,24880,24922,OTHER,B,0,1,0
342,2022,10180505,1018,05,05,0,0,1668,365.6,24896,9808,OTHER,D,0,0,0
343,2022,10140304,1014,03,04,0,0,2694,669.5,17094,27070,COUPLE,G,1,0,0
344,2022,10040301,1004,03,01,0,0,2903,697.4,17404,16051,ALONE,E,0,0,0
345,2022,10080303,1008,03,03,0,0,4707,924.1,24736,1035,FAMILY,E,0,0,0
346,2022,10020202,1002,02,02,1,3155,2952,881.8,10678,0,ALONE,B,0,0,0
347,2022,10180505,1018,05,05,0,0,1218,288.3,10897,13331,ALONE,F,0,0,1
348,2022,10180503,1018,05,03,0,0,1400,455.2,15379,25669,FAMILY,D,0,0,1
349,2022,10180405,1018,04,05,0,0,3230,747.3,19796,24844,COUPLE,F,0,0,0
350,2022,10000301,1000,03,01,0,0,3752,916.5,25731,16330,ALONE,C,0,0,0
351,2022,10130101,1013,01,01,1,2779,3537,337.2,46058,9103,FAMILY,A,0,0,0
352,2022,10120503,1012,05,03,0,0,3350,444.4,33820,11661,FAMILY,D,1,0,0
353,2022,10010105,1001,01,05,0,0,4246,899.5,20333,16658,ALONE,C,0,0,0
354,2022,10190101,1019,01,01,1,4446,2714,358.5,21818,23698,ALONE,E,0,0,0
355,2022,10140301,1014,03,01,0,0,4005,480.5,13342,19553,ALONE,G,0,0,0
356,2022,10080204,1008,02,04,0,0,1731,904.5,21823,22746,ALONE,D,0,0,0
357,2022,10000503,1000,05,03,0,0,2385,802.2,19066,20149,FAMILY,F,0,0,0
358,2022,10120202,1012,02,02,0,0,1573,243.4,25883,22511,FAMILY,D,1,0,0
359,2022,10090101,1009,01,01,0,0,2952,324.8,14565,0,FAMILY,E,0,0,0
360,2022,10130401,1013,04,01,0,0,3158,353,28557,7859,ALONE,E,0,0,0
361,2022,10000105,1000,01,05,0,0,3302,912.7,47399,6161,ALONE,E,1,1,0
362,2022,10120201,1012,02,01,0,0,3255,998.9,20860,5401,ALONE,D,0,0,0
363,2022,10100201,1010,02,01,0,0,2365,774,26926,15044,ALONE,D,0,0,1
364,2022,10060502,1006,05,02,0,0,3028,484.3,31103,3421,ALONE,E,0,0,0
365,2022,10150101,1015,01,01,0,0,1852,10.2,18022,7449,COUPLE,C,0,0,0
366,2022,10000305,1000,03,05,0,0,4426,697.5,24638,14210,ALONE,E,1,0,0
367,2022,10040205,1004,02,05,0,0,2926,389.4,22165,2171,FAMILY,G,0,1,0
368,2022,10000102,1000,01,02,0,0,2760,633,23128,11110,FAMILY,D,0,1,0
369,2022,10160203,1016,02,03,0,0,4630,606.7,14965,20110,COUPLE,E,0,1,0
370,2022,10070202,1007,02,02,0,0,2081,480.8,22298,5196,ALONE,E,0,0,1
371,2022,10100401,1010,04,01,0,0,2186,944.4,28254,21370,FAMILY,D,0,1,0
372,2022,10080302,1008,03,02,0,0,2213,23.1,45504,8550,OTHER,D,1,1,0
373,2022,10110401,1011,04,01,0,0,3138,712.1,35583,17173,ALONE,F,0,0,0
374,2022,10150202,1015,02,02,1,2867,3588,409.8,64640,6150,FAMILY,C,0,0,0
375,2022,10010401,1001,04,01,0,0,3865,713.8,15007,18626,FAMILY,A,0,0,0
376,2022,10120103,1012,01,03,0,0,5514,675.2,34069,12571,COUPLE,E,1,0,1
377,2022,10050101,1005,01,01,0,0,1175,10.2,24141,18729,ALONE,D,0,0,0
378,2022,10090501,1009,05,01,0,0,3747,285.3,65834,10638,COUPLE,E,0,1,0
379,2022,10130401,1013,04,01,0,0,2698,189.1,14703,19448,COUPLE,B,0,1,1
380,2022,10160304,1016,03,04,1,4866,2672,167,14474,21775,COUPLE,A,0,1,0
381,2022,10100103,1010,01,03,0,0,2642,728.5,16322,15957,OTHER,F,0,0,0
382,2022,10190102,1019,01,02,1,3253,2382,239.6,10000,11163,FAMILY,B,1,0,0
383,2022,10040502,1004,05,02,0,0,4716,474.7,16934,13130,ALONE,E,0,0,0
384,2022,10140105,1014,01,05,1,3012,3958,247,15069,4885,COUPLE,E,0,0,0
385,2022,10190504,1019,05,04,0,0,3220,580.2,23746,16623,FAMILY,E,0,0,0
386,2022,10160502,1016,05,02,0,0,4415,720.6,26131,19983,ALONE,B,1,0,0
387,2022,10010101,1001,01,01,0,0,1838,331.1,56279,27530,ALONE,D,0,0,0
388,2022,10000405,1000,04,05,0,0,2002,603,35426,25466,OTHER,F,0,0,0
389,2022,10110402,1011,04,02,0,0,1239,824.9,16507,7181,COUPLE,C,0,0,1
390,2022,10120405,1012,04,05,0,0,2570,94.2,14055,16696,ALONE,C,0,1,0
391,2022,10010403,1001,04,03,0,0,3345,710.7,28168,13936,ALONE,C,0,0,0
392,2022,10060403,1006,04,03,0,0,3292,323.1,11383,24743,COUPLE,A,0,0,0
393,2022,10000403,1000,04,03,0,0,3334,122.6,55035,9326,COUPLE,F,0,1,0
394,2022,10160201,1016,02,01,0,0,1930,545.7,39724,22024,ALONE,F,0,0,0
395,2022,10080105,1008,01,05,1,2796,3922,226.3,17420,7103,COUPLE,G,0,0,0
396,2022,10030104,1003,01,04,0,0,3415,821.4,10000,14152,ALONE,D,1,0,0
397,2022,10000401,1000,04,01,0,0,3859,42.9,43344,7923,ALONE,E,0,0,0
398,2022,10180503,1018,05,03,0,0,1496,98.7,20800,0,COUPLE,B,0,0,0
399,2022,10100204,1010,02,04,0,0,3480,521,40900,7764,ALONE,D,0,1,0
400,2022,10120505,1012,05,05,1,3537,2131,588.9,10000,12939,FAMILY,D,0,0,0
401,2022,10160301,1016,03,01,0,0,2842,729.9,16322,26409,ALONE,F,0,0,0
402,2022,10040103,1004,01,03,0,0,3680,259.3,22084,6301,FAMILY,E,0,0,0
403,2022,10030502,1003,05,02,0,0,3281,841.8,22549,10154,ALONE,F,0,0,0
404,2022,10160504,1016,05,04,0,0,2433,953.1,17587,3477,ALONE,F,0,0,0
405,2022,10040102,1004,01,02,0,0,3205,499,30074,24242,FAMILY,F,0,0,0
406,2022,10000104,1000,01,04,1,3915,1821,760.5,12915,11316,COUPLE,A,0,0,0
407,2022,10060501,1006,05,01,0,0,4235,524.8,20512,12293,FAMILY,E,0,0,0
408,2022,10040102,1004,01,02,0,0,3015,69.5,23391,12218,COUPLE,D,0,0,1
409,2022,10190503,1019,05,03,0,0,4206,326.1,28487,0,COUPLE,C,0,0,0
410,2022,10120203,1012,02,03,0,0,2726,87.5,31439,3267,FAMILY,A,0,0,0
411,2022,10090503,1009,05,03,1,1169,2728,988.9,12552,7385,COUPLE,D,0,0,0
412,2022,10120203,1012,02,03,0,0,2512,229,10228,19928,COUPLE,C,0,0,0
413,2022,10040402,1004,04,02,0,0,3988,635.9,41724,0,FAMILY,D,1,0,0
414,2022,10120502,1012,05,02,0,0,2561,284.3,26007,19330,OTHER,D,0,1,0
415,2022,10170501,1017,05,01,0,0,3780,653.2,15150,17744,ALONE,F,0,0,0
416,2022,10030203,1003,02,03,0,0,2855,210.4,47838,480,COUPLE,E,0,1,1
417,2022,10020303,1002,03,03,0,0,1421,785.3,23337,12464,ALONE,D,0,0,0
418,2022,10070104,1007,01,04,0,0,2686,110.8,39721,24310,ALONE,C,0,1,1
419,2022,10070402,1007,04,02,1,3203,2138,895.2,22782,6435,COUPLE,B,0,0,0
420,2022,10080205,1008,02,05,0,0,3230,840.4,61720,10584,FAMILY,C,1,0,0
421,2022,10040504,1004,05,04,0,0,2128,678.8,52980,37088,COUPLE,B,0,1,0
422,2022,10170305,1017,03,05,0,0,4033,67.4,19448,17607,FAMILY,G,1,0,0
423,2022,10000301,1000,03,01,0,0,3118,208.6,35802,12936,ALONE,D,0,1,0
424,2022,10060303,1006,03,03,0,0,3040,859.4,30414,11183,COUPLE,B,0,0,0
425,2022,10150405,1015,04,05,0,0,3790,122,43665,17984,OTHER,C,0,0,0
426,2022,10160402,1016,04,02,1,1609,4067,155.9,13596,20479,ALONE,D,0,0,1
427,2022,10020401,1002,04,01,1,3985,3181,544,31039,0,ALONE,D,1,0,0
428,2022,10150205,1015,02,05,0,0,2505,274.2,37392,0,COUPLE,A,0,0,0
429,2022,10010203,1001,02,03,0,0,1603,222.1,10000,7015,FAMILY,G,0,1,0
430,2022,10030102,1003,01,02,0,0,2582,575.8,12189,13769,COUPLE,C,0,0,1
431,2022,10060105,1006,01,05,0,0,2644,372.6,10000,15604,COUPLE,A,0,0,1
432,2022,10170504,1017,05,04,0,0,3296,140.6,19250,1372,FAMILY,A,0,0,0
433,2022,10140302,1014,03,02,0,0,2889,534.9,31532,13361,ALONE,D,0,0,0
434,2022,10080501,1008,05,01,0,0,3819,387,46685,14425,FAMILY,B,0,0,0
435,2022,10060503,1006,05,03,0,0,2648,734.5,22857,8201,ALONE,A,1,0,1
436,2022,10140205,1014,02,05,0,0,3148,102.8,49727,10724,ALONE,C,0,0,0
437,2022,10030301,1003,03,01,0,0,4265,620.6,11047,9187,FAMILY,D,0,0,0
438,2022,10140204,1014,02,04,0,0,3507,436.5,10000,18714,FAMILY,B,0,1,0
439,2022,10030204,1003,02,04,1,3999,3145,406.1,21423,15054,FAMILY,C,1,0,0
440,2022,10110505,1011,05,05,1,3232,2658,232.3,26689,5861,FAMILY,C,0,0,0
441,2022,10110501,1011,05,01,0,0,2630,30.4,21669,22640,ALONE,B,1,0,0
442,2022,10010405,1001,04,05,0,0,2434,847.7,10000,4061,ALONE,D,0,0,1
443,2022,10050105,1005,01,05,0,0,2713,326.4,21066,1296,ALONE,A,0,0,0
444,2022,10060404,1006,04,04,0,0,3880,681.1,11473,13038,FAMILY,A,0,0,0
445,2022,10170301,1017,03,01,0,0,3000,947.6,30786,12998,FAMILY,D,1,0,0
446,2022,10000402,1000,04,02,0,0,1985,565,26457,15582,OTHER,B,0,1,0
447,2022,10010505,1001,05,05,0,0,4791,397.1,13767,5549,ALONE,A,0,0,0
448,2022,10140403,1014,04,03,0,0,3487,268.3,17035,22144,COUPLE,C,0,0,1
449,2022,10060404,1006,04,04,0,0,1933,934,12969,28717,COUPLE,F,0,0,0
450,2022,10150304,1015,03,04,1,3366,2802,682.1,21346,14826,FAMILY,E,0,0,1
451,2022,10170301,1017,03,01,0,0,3299,665.3,35510,17528,COUPLE,E,1,1,0
452,2022,10170202,1017,02,02,0,0,4734,426.2,13455,0,FAMILY,F,1,0,0
453,2022,10130501,1013,05,01,0,0,2202,845,28339,11520,ALONE,G,1,0,0
454,2022,10100404,1010,04,04,0,0,4078,713.7,16896,9432,ALONE,E,0,0,0
455,2022,10170304,1017,03,04,0,0,4459,283.2,14817,8135,ALONE,D,0,0,0
456,2022,10060302,1006,03,02,0,0,2634,599.6,20878,9739,ALONE,C,0,0,0
457,2022,10120301,1012,03,01,0,0,2950,430.2,13126,10538,ALONE,B,0,0,0
458,2022,10130505,1013,05,05,0,0,2267,6.6,16700,3360,ALONE,D,1,0,0
459,2022,10170103,1017,01,03,0,0,3016,807.6,12101,11101,ALONE,G,0,0,0
460,2022,10160505,1016,05,05,0,0,3167,122.8,58827,6666,COUPLE,D,1,0,1
461,2022,10000102,1000,01,02,0,0,3793,510,22418,21306,FAMILY,E,1,1,0
462,2022,10080104,1008,01,04,0,0,4181,336.2,15523,17642,FAMILY,D,0,0,1
463,2022,10070204,1007,02,04,0,0,2526,342.1,24513,17653,ALONE,C,0,0,0
464,2022,10130402,1013,04,02,0,0,1429,477.4,20823,22814,ALONE,C,0,1,0
465,2022,10140203,1014,02,03,0,0,3180,997,19722,8389,ALONE,D,0,0,0
466,2022,10100404,1010,04,04,0,0,3464,408.4,29943,17158,OTHER,C,0,0,0
467,2022,10170202,1017,02,02,1,2056,3424,182.3,32168,23561,COUPLE,E,1,0,0
468,2022,10140502,1014,05,02,1,2762,2905,613.6,16894,7830,ALONE,F,0,0,1
469,2022,10130405,1013,04,05,0,0,3312,236.3,16516,0,FAMILY,F,0,1,0
470,2022,10160504,1016,05,04,0,0,4563,105.5,19196,9474,ALONE,B,0,0,0
471,2022,10040103,1004,01,03,0,0,3543,50.2,10000,22652,FAMILY,F,1,0,1
472,2022,10170404,1017,04,04,1,2710,2863,22.9,10325,7375,ALONE,C,0,0,0
473,2022,10190405,1019,04,05,0,0,2749,431.2,43627,11279,ALONE,C,0,0,0
474,2022,10010302,1001,03,02,0,0,3047,426.7,50135,8762,COUPLE,E,0,0,0
475,2022,10000501,1000,05,01,0,0,4673,185.5,19447,13477,FAMILY,C,0,0,0
476,2022,10100504,1010,05,04,0,0,3035,784,29386,6611,FAMILY,A,0,0,0
477,2022,10180402,1018,04,02,0,0,3182,129.3,25735,3135,COUPLE,C,0,1,0
478,2022,10130203,1013,02,03,1,2840,2765,915.3,102686,11473,ALONE,E,0,1,0
479,2022,10070203,1007,02,03,0,0,4189,587.6,38552,12836,COUPLE,C,1,1,0
480,2022,10030304,1003,03,04,0,0,4963,27.6,20661,23931,OTHER,D,0,0,0
481,2022,10080203,1008,02,03,0,0,3605,963,13660,15530,COUPLE,D,0,0,0
482,2022,10040204,1004,02,04,0,0,3274,307.9,10000,5626,FAMILY,E,0,0,1
483,2022,10090505,1009,05,05,0,0,3233,450,24385,9146,COUPLE,F,0,0,0
484,2022,10020303,1002,03,03,0,0,1054,284.3,15090,20707,COUPLE,C,0,0,0
485,2022,10080501,1008,05,01,0,0,3870,728.4,10816,11609,COUPLE,B,0,0,1
486,2022,10070303,1007,03,03,0,0,3320,485.7,15942,6255,FAMILY,C,1,0,0
487,2022,10060504,1006,05,04,0,0,3585,132.4,12825,15658,FAMILY,C,0,1,1
488,2022,10000401,1000,04,01,0,0,2559,104.2,51203,8680,COUPLE,E,0,0,0
489,2022,10080304,1008,03,04,0,0,2853,725.4,34228,18825,COUPLE,A,0,0,0
490,2022,10060502,1006,05,02,1,3897,2830,237.1,21938,17903,ALONE,C,0,0,0
491,2022,10050305,1005,03,05,0,0,4119,137.8,46164,5820,ALONE,E,1,1,0
492,2022,10090205,1009,02,05,0,0,2859,499.4,22895,29279,OTHER,D,0,1,0
493,2022,10120405,1012,04,05,0,0,5074,802.8,14319,14016,ALONE,E,0,0,0
494,2022,10180504,1018,05,04,0,0,3587,278.8,47172,0,FAMILY,E,0,0,0
495,2022,10060201,1006,02,01,0,0,2051,276.4,28838,18044,FAMILY,E,1,0,0
496,2022,10170304,1017,03,04,0,0,3084,833.9,13113,0,FAMILY,D,0,0,0
497,2022,10110204,1011,02,04,0,0,2613,147.8,20026,23318,OTHER,C,0,0,0
498,2022,10030302,1003,03,02,0,0,1225,616.7,14216,15456,COUPLE,G,0,0,0
499,2022,10040103,1004,01,03,0,0,4639,955,11032,13830,FAMILY,D,1,0,0
500,2022,10030404,1003,04,04,0,0,3832,841.3,34999,14322,ALONE,B,1,0,0
501,2022,10140201,1014,02,01,0,0,3679,61.8,57222,19013,COUPLE,C,0,0,0
502,2022,10160502,1016,05,02,0,0,3348,319.9,10945,10478,FAMILY,D,1,0,1
503,2022,10170304,1017,03,04,0,0,1956,142.4,29187,14240,ALONE,F,0,0,1
504,2022,10150503,1015,05,03,0,0,2764,949.2,15909,15266,FAMILY,B,0,0,0
505,2022,10090505,1009,05,05,0,0,3957,985.9,17265,0,FAMILY,A,0,0,1
506,2022,10060204,1006,02,04,0,0,2253,235,16379,19074,FAMILY,F,1,0,1
507,2022,10020303,1002,03,03,0,0,1000,669.7,14299,20424,ALONE,F,0,0,0
508,2022,10170105,1017,01,05,0,0,2995,841.6,22567,17939,FAMILY,C,0,1,0
509,2022,10030101,1003,01,01,0,0,3072,233.7,14538,17373,ALONE,C,0,0,0
510,2022,10140402,1014,04,02,0,0,3322,187.7,25215,27091,FAMILY,D,1,1,0
511,2022,10180204,1018,02,04,0,0,3855,11.2,21480,13967,COUPLE,C,0,0,0
512,2022,10150303,1015,03,03,0,0,3773,412,19546,14242,COUPLE,F,0,0,0
513,2022,10180503,1018,05,03,0,0,3432,899.4,13991,9102,COUPLE,B,0,0,1
514,2022,10140303,1014,03,03,0,0,4275,903,16508,0,ALONE,A,0,0,0
515,2022,10130405,1013,04,05,0,0,1832,127.7,32134,17983,ALONE,B,0,0,0
516,2022,10140304,1014,03,04,0,0,3654,204.4,28295,9966,ALONE,C,0,0,0
517,2022,10110101,1011,01,01,0,0,3763,408,13510,0,COUPLE,B,1,0,0
518,2022,10180201,1018,02,01,0,0,2084,780.6,23148,13718,FAMILY,A,0,0,0
519,2022,10000504,1000,05,04,1,4225,1847,611.9,32070,13494,ALONE,E,0,0,0
520,2022,10130303,1013,03,03,1,3688,2528,513.8,10000,12478,ALONE,B,0,1,1
521,2022,10110404,1011,04,04,1,2941,2604,591.9,28902,15405,COUPLE,F,0,0,0
522,2022,10130104,1013,01,04,0,0,3878,96.2,15814,1832,FAMILY,C,0,1,0
523,2022,10160203,1016,02,03,0,0,2646,477.7,29298,22257,ALONE,D,1,0,0
524,2022,10190502,1019,05,02,0,0,2429,992.1,15038,17788,ALONE,B,0,0,1
525,2022,10120505,1012,05,05,0,0,2649,88.4,10000,24262,ALONE,B,1,1,0
526,2022,10170202,1017,02,02,0,0,4206,519.2,10000,9883,ALONE,D,0,0,0
527,2022,10010405,1001,04,05,0,0,3211,295.6,22562,17761,ALONE,D,1,0,0
528,2022,10130203,1013,02,03,1,2603,3038,539.9,25080,0,ALONE,E,0,0,0
529,2022,10160105,1016,01,05,0,0,3100,573.8,14014,7652,FAMILY,E,0,0,0
530,2022,10130104,1013,01,04,0,0,4362,577.5,30311,3342,COUPLE,D,0,0,1
531,2022,10070404,1007,04,04,0,0,2525,852.2,10000,16399,ALONE,C,1,0,1
532,2022,10170302,1017,03,02,0,0,4383,389.7,21310,5484,COUPLE,F,0,1,1
533,2022,10140403,1014,04,03,0,0,3389,516.4,12021,10821,COUPLE,D,0,0,0
534,2022,10170504,1017,05,04,0,0,3055,10.9,15900,14288,OTHER,G,0,0,0
535,2022,10100304,1010,03,04,0,0,5450,789.6,22554,11060,ALONE,E,1,0,1
536,2022,10180502,1018,05,02,0,0,2249,259.5,14325,3790,FAMILY,A,0,1,0
537,2022,10010204,1001,02,04,1,3272,2881,816.6,18173,27488,FAMILY,C,0,0,0
538,2022,10050303,1005,03,03,0,0,2090,265.6,36429,15243,ALONE,D,1,1,0
539,2022,10140305,1014,03,05,0,0,4057,10.8,16507,27560,OTHER,E,1,0,0
540,2022,10150205,1015,02,05,0,0,4720,154.8,33451,6065,COUPLE,D,0,0,0
541,2022,10060303,1006,03,03,0,0,4702,985.7,12520,11314,FAMILY,E,1,0,1
542,2022,10140301,1014,03,01,0,0,4301,319.8,28707,15016,ALONE,C,0,1,1
543,2022,10020105,1002,01,05,0,0,3022,108.8,45287,26579,ALONE,B,0,0,0
544,2022,10010101,1001,01,01,0,0,2871,118.8,10000,27504,COUPLE,A,0,0,0
545,2022,10020403,1002,04,03,1,3437,1695,310.3,14787,10847,ALONE,D,0,0,0
546,2022,10140101,1014,01,01,0,0,5032,37.6,29393,8483,COUPLE,D,1,0,0
547,2022,10050203,1005,02,03,0,0,3622,511.5,19900,14277,ALONE,C,1,0,1
548,2022,10030302,1003,03,02,0,0,2757,213.7,26517,23923,COUPLE,D,0,1,0
549,2022,10190202,1019,02,02,0,0,4395,519.3,16285,15406,COUPLE,A,0,0,0
550,2022,10030104,1003,01,04,0,0,2324,140.8,23001,16866,ALONE,A,0,1,0
551,2022,10180101,1018,01,01,0,0,3565,429.9,20376,23849,COUPLE,E,0,0,0
552,2022,10100505,1010,05,05,0,0,3044,597.9,39493,22558,COUPLE,C,0,0,0
553,2022,10110504,1011,05,04,1,3023,3774,62,25014,22867,ALONE,D,1,0,0
554,2022,10010304,1001,03,04,0,0,3142,398.7,26076,19976,ALONE,E,0,0,0
555,2022,10090201,1009,02,01,0,0,1894,302.5,17926,25816,ALONE,F,0,0,0
556,2022,10160301,1016,03,01,0,0,3268,240.4,17260,5279,ALONE,B,0,1,0
557,2022,10160201,1016,02,01,0,0,4143,604.5,17742,32994,OTHER,D,0,0,1
558,2022,10120105,1012,01,05,0,0,3173,588.5,26828,23482,COUPLE,E,0,1,0
559,2022,10120304,1012,03,04,0,0,3897,630.7,17845,13717,ALONE,E,0,0,0
560,2022,10120305,1012,03,05,0,0,2259,158.9,25460,23877,ALONE,E,0,1,0
561,2022,10080202,1008,02,02,0,0,3176,285.7,62174,12220,ALONE,B,0,0,0
562,2022,10010305,1001,03,05,0,0,2637,209.7,34049,18798,COUPLE,B,0,0,1
563,2022,10040201,1004,02,01,0,0,3872,540.5,18713,19735,ALONE,D,0,0,0
564,2022,10100501,1010,05,01,0,0,3228,461.1,40159,21897,COUPLE,E,0,0,0
565,2022,10110303,1011,03,03,0,0,3821,330.3,17961,11322,ALONE,C,1,1,1
566,2022,10020203,1002,02,03,0,0,4178,786,10000,22067,FAMILY,B,0,0,0
567,2022,10140101,1014,01,01,1,2672,3822,94,13305,11464,ALONE,E,0,0,0
568,2022,10190505,1019,05,05,0,0,3445,974.9,10000,20847,COUPLE,C,0,0,1
569,2022,10020201,1002,02,01,0,0,2301,116.5,18476,14856,FAMILY,B,0,0,1
570,2022,10040103,1004,01,03,1,3692,3197,773.1,22230,408,COUPLE,B,0,0,0
571,2022,10180305,1018,03,05,1,3770,2720,368.2,50930,9105,FAMILY,C,0,0,0
572,2022,10140505,1014,05,05,0,0,2890,865.3,25937,21784,FAMILY,D,1,0,0
573,2022,10020102,1002,01,02,0,0,2862,74.2,19740,12570,COUPLE,C,0,0,0
574,2022,10180301,1018,03,01,0,0,2318,374.7,33346,24708,COUPLE,A,0,0,1
575,2022,10190301,1019,03,01,0,0,1438,335.4,10000,5293,OTHER,A,0,0,0
576,2022,10090104,1009,01,04,0,0,2598,993.2,24780,20569,FAMILY,C,0,0,0
577,2022,10080203,1008,02,03,0,0,3374,985.5,32384,14619,OTHER,D,0,0,0
578,2022,10110204,1011,02,04,0,0,1986,189.8,10516,13025,ALONE,A,1,0,0
579,2022,10190202,1019,02,02,0,0,3214,629.9,39021,5573,COUPLE,D,0,1,0
580,2022,10030501,1003,05,01,0,0,4910,535.5,26088,16680,OTHER,B,1,1,0
581,2022,10090503,1009,05,03,0,0,4120,154.4,17896,6928,ALONE,B,0,0,0
582,2022,10160203,1016,02,03,0,0,4679,167.8,30223,9911,OTHER,B,0,0,1
583,2022,10150202,1015,02,02,0,0,3552,989.3,68551,13874,ALONE,A,0,1,1
584,2022,10060305,1006,03,05,0,0,4250,452.7,24123,12074,OTHER,D,0,0,0
585,2022,10070305,1007,03,05,0,0,2548,125.8,24937,23222,COUPLE,D,0,0,1
586,2022,10000105,1000,01,05,0,0,2620,214.8,17506,0,ALONE,E,0,0,0
587,2022,10060502,1006,05,02,0,0,1000,268.3,14401,13572,FAMILY,A,1,1,1
588,2022,10180501,1018,05,01,0,0,4267,510.9,33361,12097,ALONE,B,1,1,0
589,2022,10120201,1012,02,01,0,0,4586,335.5,14356,14931,ALONE,C,0,0,0
590,2022,10180404,1018,04,04,0,0,2702,455,22828,10645,ALONE,E,0,1,0
591,2022,10050104,1005,01,04,0,0,2971,166.5,17346,23191,FAMILY,C,0,1,0
592,2022,10170503,1017,05,03,0,0,2521,326.7,27986,12938,OTHER,C,0,0,1
593,2022,10180301,1018,03,01,0,0,3544,70.3,26025,16063,ALONE,C,1,1,0
594,2022,10090404,1009,04,04,0,0,4212,889.7,37003,22138,COUPLE,A,0,1,1
